"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1961","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,017",""
"SURVEY","1961","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,016",""
"SURVEY","1961","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,026",""
"SURVEY","1961","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,018",""
"SURVEY","1961","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,015",""
"SURVEY","1961","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,007",""
"SURVEY","1961","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,002",""
"SURVEY","1960","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,006",""
"SURVEY","1960","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","980",""
"SURVEY","1960","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,018",""
"SURVEY","1960","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,027",""
"SURVEY","1960","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,033",""
"SURVEY","1960","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","987",""
"SURVEY","1960","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","994",""
"SURVEY","1960","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,019",""
"SURVEY","1960","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,005",""
"SURVEY","1960","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,006",""
"SURVEY","1960","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","995",""
"SURVEY","1960","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","991",""
"SURVEY","1959","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,018",""
"SURVEY","1959","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","997",""
"SURVEY","1959","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,022",""
"SURVEY","1959","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,035",""
"SURVEY","1959","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,038",""
"SURVEY","1959","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,004",""
"SURVEY","1959","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,008",""
"SURVEY","1959","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,026",""
"SURVEY","1959","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,018",""
"SURVEY","1959","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,012",""
"SURVEY","1959","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,002",""
"SURVEY","1959","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","997",""
"SURVEY","1958","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","978",""
"SURVEY","1958","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","973",""
"SURVEY","1958","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,033",""
"SURVEY","1958","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","986",""
"SURVEY","1958","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","996",""
"SURVEY","1958","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","973",""
"SURVEY","1958","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","970",""
"SURVEY","1958","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","979",""
"SURVEY","1958","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","975",""
"SURVEY","1958","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,012",""
"SURVEY","1958","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","995",""
"SURVEY","1958","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","976",""
"SURVEY","1957","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","960",""
"SURVEY","1957","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","937",""
"SURVEY","1957","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","983",""
"SURVEY","1957","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","974",""
"SURVEY","1957","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","974",""
"SURVEY","1957","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","933",""
"SURVEY","1957","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","942",""
"SURVEY","1957","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","968",""
"SURVEY","1957","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","958",""
"SURVEY","1957","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","969",""
"SURVEY","1957","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","957",""
"SURVEY","1957","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","945",""
"SURVEY","1956","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","970",""
"SURVEY","1956","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","928",""
"SURVEY","1956","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","969",""
"SURVEY","1956","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","981",""
"SURVEY","1956","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","984",""
"SURVEY","1956","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","944",""
"SURVEY","1956","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","952",""
"SURVEY","1956","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","972",""
"SURVEY","1956","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","964",""
"SURVEY","1956","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","951",""
"SURVEY","1956","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","939",""
"SURVEY","1956","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","927",""
"SURVEY","1955","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","934",""
"SURVEY","1955","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","928",""
"SURVEY","1955","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","972",""
"SURVEY","1955","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","944",""
"SURVEY","1955","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","948",""
"SURVEY","1955","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","926",""
"SURVEY","1955","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","928",""
"SURVEY","1955","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","941",""
"SURVEY","1955","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","929",""
"SURVEY","1955","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","955",""
"SURVEY","1955","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","948",""
"SURVEY","1955","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","935",""
"SURVEY","1954","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","936",""
"SURVEY","1954","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","901",""
"SURVEY","1954","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","946",""
"SURVEY","1954","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","948",""
"SURVEY","1954","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","951",""
"SURVEY","1954","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","906",""
"SURVEY","1954","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","916",""
"SURVEY","1954","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","944",""
"SURVEY","1954","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","929",""
"SURVEY","1954","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","925",""
"SURVEY","1954","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","914",""
"SURVEY","1954","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","900",""
"SURVEY","1953","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","956",""
"SURVEY","1953","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","915",""
"SURVEY","1953","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","942",""
"SURVEY","1953","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","971",""
"SURVEY","1953","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","970",""
"SURVEY","1953","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","922",""
"SURVEY","1953","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","933",""
"SURVEY","1953","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","964",""
"SURVEY","1953","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","951",""
"SURVEY","1953","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","926",""
"SURVEY","1953","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","912",""
